"nm0120410","tt1125194","Elle Woods"
"nm0120431","tt0346039","Mother"
"nm0120648","tt1228987","Owen's Mother"
"nm0121026","tt6269192","Hanna"
"nm0122260","tt0759612","Roy"
"nm0123733","tt0272020","Capt. Peretz"
"nm0123785","tt0910970","M-O"
"nm0123785","tt0910970","Robots"
"nm0123785","tt0910970","WALL·E"
"nm0124079","tt1699225","School district's HR representative"
"nm0124133","tt6146460","Self"
"nm0124832","tt7133092","Self - Cinematographer, Jaws"
"nm0124930","tt0293508","The Phantom"
"nm0124930","tt0416449","King Leonidas"
"nm0124930","tt0431308","Gerry"
"nm0124930","tt0892769","Stoick"
"nm0124930","tt1032755","One Two"
"nm0124930","tt1197624","Clyde Shelton"
"nm0124930","tt1259528","'Big Nick' O'Brien"
"nm0124930","tt1646971","Stoick"
"nm0126004","tt1282140","Brandon"
"nm0126023","tt1000070","Grim"
"nm0126023","tt1000070","Pirate #6"
"nm0126023","tt1000070","Sperg"
"nm0126284","tt0324554","Alex"
"nm0126284","tt0448134","Cassie"
"nm0126284","tt0463854","Scarlet"
"nm0126284","tt3079380","Rayna Boyanov"
"nm0126284","tt7401588","Ellie"
"nm0126743","tt1029234","Mademoiselle"
"nm0126870","tt0387898","Majid"
"nm0127373","tt3203606","Arlen Hird"
"nm0129464","tt1260581","Sir John Marsden"
"nm0131966","tt5715874","Matthew Williams"
"nm0132257","tt1697851","Sam Axe"
"nm0132301","tt0404364","Jimmy Harper"
"nm0132685","tt0443453","Luenell"
"nm0133899","tt0364517","Julien Janvier"
"nm0134072","tt0340377","Joe Oramas"
"nm0134072","tt1606392","Terry Delfino"
"nm0134269","tt0805540","Ippo Makunouchi"
"nm0134922","tt1226774","Malcolm Tucker"
"nm0135196","tt6326286","Isaac Goldberg"
"nm0135221","tt1060277","Marlena Diamond"
"nm0135585","tt1077258","Wray"
"nm0136797","tt0357413","Brick Tamland"
"nm0136797","tt0405422","Andy"
"nm0136797","tt0449059","Frank"
"nm0136797","tt1100089","John du Pont"
"nm0136797","tt1323594","Gru"
"nm0136797","tt1570728","Cal"
"nm0136797","tt1596363","Mark Baum"
"nm0136797","tt1690953","Gru"
"nm0136797","tt1727388","Trent"
"nm0136797","tt6266538","Donald Rumsfeld"
"nm0142972","tt5726616","Annella Perlman"
"nm0144657","tt0462538","Barney"
"nm0144657","tt0462538","Homer Simpson"
"nm0144657","tt0462538","Itchy"
"nm0147147","tt0770828","Clark Kent"
"nm0147147","tt0770828","Kal-El"
"nm0147147","tt1178663","Randy"
"nm0147147","tt1638355","Solo"
"nm0147147","tt4912910","August Walker"
"nm0147308","tt0464141","Carlos"
"nm0148418","tt0446029","Scott Pilgrim"
"nm0148418","tt0467406","Paulie Bleeker"
"nm0148418","tt0829482","Evan"
"nm0148418","tt4116284","Dick Grayson"
"nm0148418","tt4116284","Robin"
"nm0148418","tt4209788","Player X"
"nm0148982","tt0240628","Pier Angeli"
"nm0149260","tt0354899","Guy"
"nm0149910","tt0257850","Anonymous Female Rancher"
"nm0151250","tt0192263","Muriel Gould"
"nm0151250","tt0309987","Mother"
"nm0151419","tt1213641","Deke Slayton"
"nm0151419","tt1650062","Deputy Jackson Lamb"
"nm0151419","tt1714206","Tommy"
"nm0151419","tt2402927","Harge Aird"
"nm0151419","tt4034228","Joe Chandler"
"nm0151540","tt0247745","Thorny"
"nm0151654","tt0190332","Lo 'Dark Cloud'"
"nm0151654","tt0190332","Luo Xiao Hu"
"nm0152839","tt0816671","Computer"
"nm0152839","tt0816671","Raven"
"nm0152839","tt1146431","Ben Tennyson"
"nm0153100","tt6739094","Gaz"
"nm0153738","tt0245429","Chihiro"
"nm0153738","tt0275847","Lilo"
"nm0153855","tt1273675","Roger Davis"
"nm0155693","tt5664684","Velma Von Tussle"
"nm0156432","tt0118694","Man living in Mr. Koo's apartment"
"nm0158626","tt0366551","Harold Lee"
"nm0158626","tt7668870","David Kim"
"nm0158856","tt0364569","Dae-su Oh"
"nm0158856","tt0451094","Mr. Baek"
"nm0158856","tt1588170","Jang Kyung-chul"
"nm0159149","tt1092058","Self"
"nm0159507","tt0286112","Mighty Steel Leg Sing"
"nm0159507","tt0373074","Sing"
"nm0159789","tt0121766","Anakin Skywalker"
"nm0159947","tt1232047","Jimmy"
"nm0164809","tt1152836","'Red' Hamilton"
"nm0164809","tt1212450","Howard Bondurant"
"nm0164809","tt1213641","Ed White"
"nm0164809","tt2719848","Rob Hall"
"nm0165049","tt1260581","Bill Molloy"
"nm0165087","tt3258142","Self - Host"
"nm0165101","tt0340377","Olivia Harris"
"nm0165101","tt0433383","Shirley Wershba"
"nm0165101","tt1563738","Alison"
"nm0165101","tt1877740","Mia"
"nm0167340","tt0365130","Doctor Martin Bamford"
"nm0167388","tt1675434","Philippe"
"nm0168262","tt0405296","Charles Freck"
"nm0168977","tt2125608","Self - Co-Producer, Cold Fact 1970"
"nm0169806","tt2584384","Adolf"
"nm0169806","tt3416742","Viago"
"nm0170186","tt0240628","Elia Kazan"
"nm0174021","tt0960143","Belinda Tyler"
"nm0174403","tt0342258","Victoria"
"nm0175262","tt0325710","Zebulon Gant"
"nm0175262","tt1217209","Fergus"
"nm0175350","tt8965432","Self"
"nm0175814","tt7286456","Penny Fleck"
"nm0175916","tt1260581","Peter Hunter"
"nm0175916","tt1440292","Graham Purvis"
"nm0175916","tt3169706","Dai Donovan"
"nm0175931","tt0401383","Claude"
"nm0175931","tt3716530","Anna"
"nm0176723","tt0445990","Frank Papale"
"nm0176869","tt0367501","Alan Partridge"
"nm0176869","tt2431286","Martin Sixsmith"
"nm0176981","tt0780571","Mr. Smith"
"nm0177020","tt0146309","Mark O'Donnell"
"nm0177396","tt1638002","Greg"
"nm0177639","tt0218839","Sherri Ann Cabot"
"nm0177896","tt1045658","Pat"
"nm0177896","tt1119646","Phil"
"nm0177896","tt1219289","Eddie Morra"
"nm0177896","tt1517451","Jack"
"nm0177896","tt1800241","Richie DiMaso"
"nm0177896","tt1817273","Avery"
"nm0177896","tt1840417","Rory Jansen"
"nm0177896","tt2015381","Rocket"
"nm0177896","tt2179136","Chris Kyle"
"nm0177933","tt0258463","Conklin"
"nm0177933","tt0268126","John Laroche"
"nm0177933","tt0329575","Tom Smith"
"nm0177933","tt0401997","Robert Hanssen"
"nm0177933","tt0431197","Grant Sykes"
"nm0177933","tt1172049","Phil"
"nm0177933","tt1204342","Tex Richman"
"nm0177933","tt3224458","Jerry Vogel"
"nm0179173","tt1708658","Tom Marks"
"nm0179479","tt3205394","Narrator"
"nm0179549","tt3205394","Mr. Pringle"
"nm0180411","tt0401445","Christie Roberts"
"nm0180411","tt1219289","Lindy"
"nm0180580","tt1937149","Jaime Peña"
"nm0180580","tt4857264","Tomás Garrido"
"nm0182666","tt1614989","Clas Greve"
"nm0182666","tt4633690","Jacob"
"nm0182666","tt4633690","Money"
"nm0182839","tt0364517","Sophie Kowalsky"
"nm0182839","tt0401445","Fanny Chenal"
"nm0182839","tt0450188","Edith Piaf"
"nm0182839","tt1754656","The Rose"
"nm0182839","tt2053425","Stéphanie"
"nm0182839","tt3640424","Marianne Beauséjour"
"nm0183158","tt0486420","Missie LaHaye"
"nm0183158","tt0929864","Missie LaHaye"
"nm0183158","tt0960143","Missie LaHaye"
"nm0184445","tt0456554","Alex"
"nm0185819","tt0366627","Rudy Mackenzie"
"nm0185819","tt0375912","XXXX"
"nm0185819","tt0381061","James Bond"
"nm0185819","tt0408306","Steve"
"nm0185819","tt0983193","Red Rackham"
"nm0185819","tt0983193","Sakharine"
"nm0185819","tt1034303","Tuvia Bielski"
"nm0185819","tt1074638","James Bond"
"nm0185819","tt1568346","Mikael Blomkvist"
"nm0185819","tt5439796","Joe Bang"
"nm0185819","tt8946378","Benoit Blanc"
"nm0186475","tt0352410","Wolfe"
"nm0186505","tt0780504","Shannon"
"nm0186505","tt1024648","Jack O'Donnell"
"nm0186505","tt1355631","Robert Mazur"
"nm0186505","tt2267968","Li"
"nm0186505","tt3203606","Dalton Trumbo"
"nm0186505","tt3791216","Lyndon B. Johnson"
"nm0186505","tt5104604","Chief"
"nm0186677","tt0211915","Amandine Poulain"
"nm0186761","tt0756683","Edith"
"nm0187224","tt1289406","D.S. Terry Hicock"
"nm0187724","tt0267736","Sarah"
"nm0187724","tt3170832","Talk Show Hostess"
"nm0189200","tt0418689","Franklin Sousley"
"nm0189887","tt0401383","Henriette Roi"
"nm0189887","tt0408306","Jeanette the Dutch Assassin"
"nm0190744","tt0455944","Teddy"
"nm0191520","tt2788526","Optimus Prime"
"nm0192889","tt3659786","Lou Macari"
"nm0193295","tt0448134","Searle"
"nm0193295","tt5606664","Billy Freeman"
"nm0193485","tt1347512","Self"
"nm0194572","tt0275491","Paquito"
"nm0194572","tt0287467","Benigno Martín"
"nm0195049","tt0414852","K2"
"nm0195439","tt0311113","1st Lt. Tom Pullings"
"nm0196928","tt1139797","Erik"
"nm0197647","tt0816711","Captain Speke"
"nm0197647","tt1723811","David"
"nm0197647","tt4172430","Tyrone 'Rone' Woods"
"nm0199006","tt0485947","Adult Jean"
"nm0199312","tt0822832","Sebastian"
"nm0199842","tt6874964","Pontius Pilate"
"nm0200057","tt0120630","Fetcher"
"nm0200452","tt0469494","Eli Sunday"
"nm0200452","tt0469494","Paul Sunday"
"nm0200452","tt1276104","Seth"
"nm0200452","tt1839492","Calvin Weir-Fields"
"nm0200452","tt3967856","Jay"
"nm0200452","tt4034354","Hank"
"nm0200601","tt0456554","Dante"
"nm0201319","tt0231844","Emma"
"nm0201638","tt0808417","Grandma"
"nm0201688","tt0787484","Papi"
"nm0201857","tt1305806","Benjamín Esposito"
"nm0202603","tt0383574","Norrington"
"nm0202966","tt0134847","Abu 'Imam' al-Walid"
"nm0202966","tt0780521","Dr. Facilier"
"nm0202970","tt1178663","Boris"
"nm0203882","tt1449175","Polonius"
"nm0204706","tt0257360","Jeannie Schmidt"
"nm0204706","tt0423977","Marilyn Bartlett"
"nm0204706","tt1433811","Lydia Boyd"
"nm0204919","tt0844330","Elizabeth Elliot"
"nm0205063","tt0365748","Dianne"
"nm0205063","tt0451279","Etta"
"nm0205626","tt0431420","Molly Crane"
"nm0205626","tt0498360","Molly Crane"
"nm0205626","tt0800095","Molly Crane"
"nm0205626","tt0918927","Mrs. Miller"
"nm0205626","tt1392214","Nancy Birch"
"nm0205626","tt1454029","Aibileen Clark"
"nm0205626","tt2671706","Rose Maxson"
"nm0205749","tt3356268","Peter Davison"
"nm0205772","tt0443453","Azamat"
"nm0206257","tt0307901","Naturelle Riviera"
"nm0206257","tt0424345","Becky"
"nm0206257","tt0814314","Emily"
"nm0206257","tt1028528","Abernathy"
"nm0206257","tt1877740","Lili"
"nm0206257","tt4116284","Barbara Gordon"
"nm0206257","tt4116284","Batgirl"
"nm0208164","tt0439856","Lucy"
"nm0209289","tt1191111","Linda"
"nm0209404","tt0318462","Alberto Granado"
"nm0211087","tt0393109","Emily"
"nm0211087","tt1403981","Ally Craig"
"nm0211920","tt6155172","Sra. Sofía"
"nm0213140","tt0844794","Mrs Morland"
"nm0217221","tt1000070","Mandroid"
"nm0217221","tt1000070","Mandy"
"nm0217221","tt1000070","Older Mandy"
"nm0217221","tt1265998","Ogin"
"nm0217221","tt1265998","Tomoe"
"nm0219292","tt4172430","Dave 'Boon' Benton"
"nm0219939","tt3848892","Feroze Khan"
"nm0221046","tt0398808","Ms. Edmunds"
"nm0221046","tt1022603","Summer"
"nm0222426","tt4430212","Vijay Salgaonkar"
"nm0223521","tt8108198","Pramod Sinha"
"nm0223606","tt1954470","Ramadhir Singh"
"nm0225767","tt0195685","Rosalind"
"nm0226352","tt0875695","Self"
"nm0226813","tt1399683","Sheriff Baskin"
"nm0226819","tt0365130","Tim"
"nm0226820","tt0266987","Charles Harker"
"nm0226820","tt0274558","Leonard Woolf"
"nm0227681","tt5012394","Inspector Janvier"
"nm0227759","tt0340377","Finbar McBride"
"nm0227759","tt0795368","Peter"
"nm0227759","tt1311076","Hervé Villechaize"
"nm0228324","tt1105729","Martha Tinsdale"
"nm0228324","tt1312251","Martha Tinsdale"
"nm0228324","tt1560779","Martha Tinsdale"
"nm0228324","tt1874757","Martha Tinsdale"
"nm0228324","tt3197176","Martha Tinsdale"
"nm0229084","tt0482552","Spiro"
"nm0229943","tt0381681","Bookstore Manager"
"nm0231283","tt1120985","Jerry"
"nm0231436","tt0400435","Marguerite"
"nm0232998","tt5052474","Steve Forsing"
"nm0233027","tt0278504","Hap Eckhart"
"nm0233215","tt1259573","Dick Alderman"
"nm0233562","tt0298130","Aidan"
"nm0235006","tt0805540","Kazuki Sanada"
"nm0236069","tt1449175","Gertrude"
"nm0236495","tt0186151","Jack Shepard"
"nm0236831","tt1000764","Self"
"nm0237237","tt0249462","Tony"
"nm0237711","tt1292594","Nancy Lazarus"
"nm0238057","tt0146309","U-2 Pilot"
"nm0240318","tt0369702","Rosa"
"nm0240318","tt0441909","Sole"
"nm0240440","tt0853153","Judith"
"nm0240766","tt0299478","Karin"
"nm0241049","tt0418279","Captain Lennox"
"nm0241049","tt5164432","Jack"
"nm0241121","tt1655442","George Valentin"
"nm0242026","tt0759612","Lady Elizabeth Longford"
"nm0242026","tt1651062","Kathleen Isherwood"
"nm0242026","tt4481414","Evelyn Adler"
"nm0242500","tt0439856","Ray"
"nm0242756","tt1116184","Self"
"nm0242903","tt2273024","Drew"
"nm0243082","tt0439856","Jim Lahey"
"nm0243082","tt1324027","Jim Lahey"
"nm0243085","tt0439856","Sarah"
"nm0243233","tt1862079","Kenneth"
"nm0243355","tt0290673","Pierre"
"nm0243806","tt2334649","Officer Caruso"
"nm0246386","tt1255953","Jeanne Marwan"
"nm0246686","tt2334649","Sophina"
"nm0247040","tt0329390","Frank 'Shorty' Austin"
"nm0248408","tt0245712","El Chivo"
"nm0248469","tt0239894","Self"
"nm0249291","tt1291584","Brendan Conlon"
"nm0249291","tt1313092","Barry 'Baz' Brown"
"nm0249291","tt1343092","Tom Buchanan"
"nm0249291","tt1790885","Patrick - Squadron Team Leader"
"nm0249291","tt4178092","Gordo"
"nm0249876","tt1981637","Devil"
"nm0249876","tt1981637","Michael Palin"
"nm0249876","tt1981637","Michael Palin's Mother"
"nm0251646","tt1146431","Max Tennyson"
"nm0251986","tt0367089","Walt Berkman"
"nm0251986","tt1156398","Columbus"
"nm0251986","tt1285016","Mark Zuckerberg"
"nm0251986","tt1670345","J. Daniel Atlas"
"nm0252230","tt0206634","Luke"
"nm0252230","tt0379786","The Operative"
"nm0252230","tt0765429","Huey Lucas"
"nm0252230","tt1211837","Mordo"
"nm0252230","tt2024544","Solomon Northup"
"nm0252238","tt0407936","Alean"
"nm0252238","tt1020072","Coretta Scott King"
"nm0252238","tt1176740","Grace"
"nm0252446","tt0188350","Edith"
"nm0252961","tt0400063","Augustin"
"nm0252961","tt1032755","Mumbles"
"nm0252961","tt2948356","Chief Bogo"
"nm0252961","tt3040964","Shere Khan"
"nm0252961","tt4209788","Charlie Jaffey"
"nm0253035","tt0315983","Lester"
"nm0253216","tt0480669","Héctor"
"nm0253708","tt0251160","Denise Archibald"
"nm0253708","tt0427309","Pearl Farmer"
"nm0253708","tt1295085","Sonya Carson"
"nm0253708","tt3850214","Lisa Hayes"
"nm0254332","tt1229822","Hannah"
"nm0254712","tt0203019","Jo"
"nm0254712","tt1295085","Candy"
"nm0255175","tt0370986","Neil (age 8)"
"nm0255643","tt0475296","Self - Military Advisor"
"nm0255780","tt1347512","Self"
"nm0256121","tt0366551","Billy Carver"
"nm0256609","tt0851578","Inui Sei-jiroh"
"nm0256890","tt1132620","Erika Berger"
"nm0256890","tt1216487","Erika Berger"
"nm0256890","tt1343097","Erika Berger"
"nm0257969","tt0816711","Karin Lane"
"nm0258508","tt1478841","Author"
"nm0258508","tt1478841","Self - Psychiatrist"
"nm0258938","tt0400063","Honoré"
"nm0261435","tt1346983","Malka"
"nm0262521","tt0783494","Faith Spelman"
"nm0262635","tt0448134","Mace"
"nm0262635","tt0848228","Captain America"
"nm0262635","tt0848228","Steve Rogers"
"nm0262635","tt1706620","Curtis"
"nm0262635","tt1843866","Captain America"
"nm0262635","tt1843866","Steve Rogers"
"nm0262635","tt2395427","Captain America"
"nm0262635","tt2395427","Steve Rogers"
"nm0262635","tt3498820","Captain America"
"nm0262635","tt3498820","Steve Rogers"
"nm0262635","tt4154756","Captain America"
"nm0262635","tt4154756","Steve Rogers"
"nm0262635","tt4154796","Captain America"
"nm0262635","tt4154796","Steve Rogers"
"nm0262635","tt4481414","Frank Adler"
"nm0262635","tt8946378","Ransom Drysdale"
"nm0266658","tt1220719","Jin"
"nm0266824","tt0277027","Lucy"
"nm0266824","tt0327597","Coraline Jones"
"nm0266824","tt0328107","Lupita Ramos"
"nm0267042","tt0758774","Aisha"
"nm0267042","tt5247022","Laura"
"nm0267506","tt0335266","Kelly"
"nm0267511","tt1709157","Lucas Thomas"
"nm0267511","tt2355762","Mark Nagle"
"nm0267511","tt9103602","Joe Peterson"
"nm0267812","tt0404390","Teresa Gazelle"
"nm0267812","tt0945513","Colleen Goodwin"
"nm0267812","tt1193138","Alex Goran"
"nm0267812","tt1457767","Lorraine Warren"
"nm0267812","tt1872194","Samantha Powell"
"nm0267812","tt3065204","Lorraine Warren"
"nm0268199","tt0181689","Danny Witwer"
"nm0268199","tt0183649","Stu Shepard"
"nm0268199","tt0780536","Ray"
"nm0268199","tt1023114","Valka"
"nm0268199","tt1263670","Tommy Sweet"
"nm0268199","tt1931533","Marty"
"nm0268199","tt2140373","Travers Goff"
"nm0268199","tt3464902","David"
"nm0269463","tt2883512","Carl Casper"
"nm0270119","tt0213847","Renato's Father"
"nm0272173","tt0813980","Henry Taylor"
"nm0272173","tt0824747","Chief James E. Davis"
"nm0272401","tt0892769","Gobber"
"nm0272401","tt1646971","Gobber"
"nm0272521","tt0120630","Mac"
"nm0272581","tt2381249","Ilsa Faust"
"nm0272581","tt5606664","Rose the Hat"
"nm0272677","tt2358891","Ramona"
"nm0275486","tt0377092","Ms. Norbury"
"nm0275486","tt1001526","Roxanne Ritchie"
"nm0277213","tt0379786","Mal"
"nm0277975","tt0253474","Father"
"nm0279545","tt0427470","Luvlee"
"nm0279545","tt1192628","Beans"
"nm0279545","tt1446192","Tooth"
"nm0279816","tt5651050","Self"
"nm0280199","tt0959337","Party Guest"
"nm0280541","tt0349166","Professor Calvin Gordon (Neurophysicist)"
"nm0280659","tt2763790","Deputy Features Editor"
"nm0282936","tt0287467","Lydia González"
"nm0283945","tt3183660","Jacob Kowalski"
"nm0284369","tt1185616","Self"
"nm0284894","tt2880448","Self - Writer & Script Consultant, Star Trek: TOS"
"nm0287182","tt1821549","David Grant"
"nm0288976","tt0253474","Dorota"
"nm0288976","tt0460740","Sharon Pintey"
"nm0289038","tt1260581","Philip Evans"
"nm0289080","tt4688366","Sara Sidle"
"nm0289142","tt0758794","Red Dawson"
"nm0289142","tt2494362","Brooder"
"nm0289173","tt0365130","Harry"
"nm0290556","tt0145487","Harry Osborn"
"nm0290556","tt0240628","James Dean"
"nm0290556","tt0316654","Harry Osborn"
"nm0290556","tt1318514","Will Rodman"
"nm0290556","tt1542344","Aron Ralston"
"nm0290556","tt3521126","'Johnny'"
"nm0290556","tt3521126","Tommy"
"nm0293497","tt8425058","Male Consultant"
"nm0293509","tt0425112","Met Sergeant"
"nm0293509","tt0903624","Bilbo"
"nm0293509","tt1170358","Bilbo"
"nm0293509","tt1213663","Oliver Chamberlain"
"nm0293509","tt2310332","Bilbo"
"nm0293804","tt1740707","Polsk bjørnejeger"
"nm0294522","tt1263704","Self"
"nm0295115","tt0389074","Ron Stoppable"
"nm0295115","tt0446724","Ron Stoppable"
"nm0295484","tt1219289","Melissa"
"nm0296545","tt0365748","Ed"
"nm0296545","tt0425112","PC Danny Butterman"
"nm0296545","tt1092026","Clive Gollings"
"nm0296545","tt1131729","Dave"
"nm0296545","tt1213663","Andy Knightley"
"nm0297083","tt1132620","Harriet Vanger"
"nm0297578","tt0181875","William Miller"
"nm0297578","tt0477139","Zia"
"nm0297873","tt0805540","Kimura"
"nm0297885","tt0266308","Shuya Nanahara - otoko 15-ban"
"nm0298281","tt1605783","John"
"nm0299228","tt0851578","Tokita Kohsaku"
"nm0302108","tt0804497","Bobby"
"nm0302108","tt1119646","Alan"
"nm0302108","tt2562232","Jake"
"nm0302330","tt1179933","Emmett"
"nm0302330","tt2370248","Mason"
"nm0305558","tt0245574","Julio Zapata"
"nm0305558","tt0245712","Octavio"
"nm0305558","tt0275491","Juan"
"nm0305558","tt0275491","Zahara"
"nm0305558","tt0275491","Ángel"
"nm0305558","tt0318462","Ernesto Guevara de la Serna"
"nm0305558","tt0354899","Stéphane Miroux"
"nm0305558","tt0449467","Santiago"
"nm0305558","tt2380307","Héctor"
"nm0305628","tt0302022","Self"
"nm0305825","tt1462758","Jabir"
"nm0307097","tt3205394","Mr. Mavrokoukoudopolous"
"nm0307187","tt2076781","Self"
"nm0307531","tt0910970","Captain"
"nm0307826","tt2663812","Reg"
"nm0308039","tt0309987","Brother"
"nm0308039","tt0309987","Theo"
"nm0309107","tt0347149","Karushifâ"
"nm0309693","tt4575576","Giles Winslow"
"nm0309945","tt1255953","Simon Marwan"
"nm0310966","tt3521126","'Lisa'"
"nm0310966","tt3521126","Juliette"
"nm0311476","tt0405094","Christa-Maria Sieland"
"nm0311476","tt5680442","Staatsanwältin Frau Nelson"
"nm0313702","tt0465551","Ted Mawson"
"nm0314775","tt2880448","Self - Writer, Star Trek: TOS"
"nm0316074","tt4901306","Rocco"
"nm0316079","tt0206036","Ted Hedley (segment ""1961"")"
"nm0316079","tt0352248","Joe Gould"
"nm0316079","tt0375063","Miles"
"nm0316079","tt0443543","Inspector Uhl"
"nm0316079","tt1124035","Tom Duffy"
"nm0316079","tt1606392","Mike Flaherty"
"nm0316701","tt0198781","Boo"
"nm0317725","tt0457430","Carmen"
"nm0318821","tt2234003","Dr. Frank Harte"
"nm0318821","tt3544112","Robert"
"nm0319843","tt0245574","Narrator"
"nm0319843","tt0275491","Padre Manolo"
"nm0319843","tt1567609","Javi"
"nm0320760","tt0254686","The Mother"
"nm0320760","tt0387898","Georges's Mom"
"nm0322366","tt3659786","Rev Mark"
"nm0322407","tt0373889","Alastor 'Mad-Eye' Moody"
"nm0322407","tt0780536","Ken"
"nm0322407","tt0992993","Winston Churchill"
"nm0322407","tt1540133","Gerry Boyle"
"nm0322407","tt1631867","General Brigham"
"nm0322407","tt2234003","Father James"
"nm0323483","tt8404614","Cardinal Hummes"
